UserID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
13870,66,Male,UK,,30-04-2022,Books
13871,34,Male,Canada,315.68,19-01-2023,Beauty
13872,40,Other,France,404.95,07-03-2023,Sports
13873,51,Female,Germany,419.35,,Electronics
13874,58,Female,,20.04,01-03-2020,Books
13875,58,Male,Canada,359.02,20-04-2020,Clothing
13876,22,Other,USA,50.16,14-09-2020,Electronics
13877,32,Other,Australia,483.6,14-05-2020,Clothing
13878,64,Male,,243.71,,Home & Kitchen
13879,20,Other,USA,388.83,07-07-2020,Clothing
13880,36,Other,USA,312.82,01-12-2020,Clothing
13881,45,Male,Canada,476.21,16-09-2021,Home & Kitchen
13882,20,Male,Australia,486.96,16-11-2022,Home & Kitchen
13883,,Other,,143.05,21-10-2022,Clothing
13884,21,Other,USA,244.02,26-12-2021,Books
13885,41,Male,UK,254.6,26-03-2020,Books
13886,48,Male,France,92.96,28-10-2021,Beauty
13887,62,Female,Australia,452.45,20-03-2020,Sports
13888,62,Other,Germany,,25-07-2021,Sports
13889,28,Other,France,48.29,02-12-2023,Home & Kitchen
13890,54,Male,Canada,81.49,13-03-2022,Electronics
13891,,Male,Canada,259.09,11-03-2022,Clothing
13892,26,Female,Germany,441.43,25-11-2023,Home & Kitchen
13893,34,Female,Germany,315.97,24-05-2022,
13894,,Male,Germany,111.34,23-06-2020,Home & Kitchen
13895,20,Other,Canada,,15-05-2022,Books
13896,64,Female,Australia,488.13,13-05-2022,Electronics
13897,43,Male,Australia,31.16,18-12-2022,Books
13898,48,Male,France,497.2,,Sports
13899,43,Male,USA,453.4,01-05-2021,Home & Kitchen
13900,40,Other,USA,340.85,23-01-2022,Books
13901,47,Male,UK,471.89,09-10-2020,Home & Kitchen
13902,27,Male,Canada,80.47,06-01-2022,Electronics
13903,25,Other,Germany,471.58,31-03-2021,Clothing
13904,,Male,Australia,110.22,09-08-2020,Books
13905,42,Male,France,275.38,29-05-2022,Electronics
13906,39,Female,Australia,246.94,,Clothing
13907,32,Male,Canada,258.67,16-12-2021,Home & Kitchen
13908,58,Other,UK,137.35,30-11-2022,Beauty
13909,27,Female,Australia,391.42,23-12-2023,Electronics
13910,37,Male,USA,372.58,13-11-2021,Sports
13911,,Other,France,477.21,18-02-2022,Beauty
13912,64,Male,USA,255.96,08-12-2021,
13913,40,Female,France,276.31,06-09-2020,Clothing
13914,18,Other,,452.17,,Home & Kitchen
13915,19,,France,460.12,07-06-2023,Sports
13916,36,Other,Germany,326.52,04-01-2020,Books
13917,31,Other,Canada,,24-03-2021,Electronics
13918,25,Male,USA,255.04,05-06-2022,
13919,,Other,France,197.16,25-05-2021,Home & Kitchen
13920,29,Other,France,432.71,16-06-2022,Sports
13921,43,Male,UK,389.75,15-02-2020,Clothing
13922,44,Other,USA,124.99,26-11-2020,Clothing
13923,46,Other,Canada,28.58,05-05-2020,Beauty
13924,32,Other,Germany,,06-03-2023,Clothing
13925,63,Other,,421.6,27-04-2023,Sports
13926,,Male,UK,127.36,12-03-2023,Sports
13927,60,Male,,384.86,,Books
13928,45,Female,Germany,209.93,20-12-2023,Electronics
13929,,Other,,171.18,16-04-2023,Clothing
13930,68,,Australia,90.54,15-12-2020,
13931,35,Other,UK,467.48,29-12-2023,Sports
13932,69,Male,France,116.72,,Books
13933,51,Female,France,143.2,04-10-2020,Clothing
13934,49,Other,USA,169.09,22-01-2023,Electronics
13935,46,Female,Australia,145.91,25-11-2020,Books
13936,42,Female,,85.64,22-04-2021,Sports
13937,43,Female,France,180.45,19-03-2023,Home & Kitchen
13938,56,Male,UK,238.53,24-05-2021,Beauty
13939,25,Other,Australia,278.13,,Home & Kitchen
13940,36,Male,,,11-07-2022,Books
13941,64,Male,Canada,390.81,02-10-2023,Sports
13942,59,Other,Australia,159.21,24-07-2023,Books
13943,39,Other,Germany,459.38,31-01-2020,Books
13944,46,Other,Australia,168.13,01-11-2023,Home & Kitchen
13945,50,Other,Australia,432.13,27-11-2022,Beauty
13946,55,Male,Canada,179.5,04-07-2021,Books
13947,62,Other,UK,255.39,06-11-2021,Beauty
13948,63,Other,Germany,,,Home & Kitchen
13949,,Other,UK,196.61,18-08-2022,Beauty
13950,60,Female,Germany,311.2,23-09-2020,
13951,20,Other,Canada,,16-10-2020,Sports
13952,36,Other,UK,435.88,06-06-2023,Sports
13953,27,Male,Canada,286.68,09-11-2022,Beauty
13954,,Female,Australia,112.34,03-03-2020,Home & Kitchen
13955,32,Male,Australia,494.84,18-06-2020,Clothing
13956,28,Female,Canada,,13-01-2020,Beauty
13957,64,Male,Germany,190.5,10-10-2021,
13958,43,Male,Australia,484.26,23-01-2021,Clothing
13959,41,Other,Germany,479.44,05-01-2022,Clothing
13960,30,Other,UK,44.37,03-10-2023,Sports
13961,49,Female,France,14.81,22-12-2020,Clothing
13962,,Female,Australia,27.01,24-09-2021,Books
13963,21,Female,Australia,344.23,09-04-2023,Home & Kitchen
13964,30,Other,USA,356.89,16-07-2020,Clothing
13965,26,Male,,363.39,07-04-2023,Sports
13966,,Female,,316.97,05-06-2020,Clothing
13967,51,Other,USA,146.32,09-09-2023,Home & Kitchen
13968,54,Other,UK,87.73,18-05-2023,Electronics
13969,65,Male,USA,,04-05-2023,Electronics
13970,24,Male,USA,457,26-09-2020,Beauty
13971,18,Other,,125.03,02-03-2020,Sports
13972,29,Male,France,88.13,12-05-2021,Sports
13973,38,Male,USA,,07-01-2022,Sports
13974,28,Other,France,28.96,26-04-2020,Clothing
13975,61,Female,France,85.26,03-07-2022,Home & Kitchen
13976,68,,USA,193.25,07-12-2023,Home & Kitchen
13977,61,Other,Germany,123.18,08-09-2022,Home & Kitchen
13978,61,Female,France,369.73,18-12-2021,Electronics
13979,31,,USA,452.96,17-05-2022,Home & Kitchen
13980,51,Other,,455.02,27-10-2020,Sports
13981,51,Male,Australia,,22-11-2020,Clothing
13982,42,Female,France,353.23,31-08-2023,Electronics
13983,21,Other,USA,249.55,07-08-2022,Beauty
13984,69,Female,France,,02-01-2022,Clothing
13985,43,Female,Germany,319.34,,Books
13986,33,Female,,178.23,24-07-2023,Sports
13987,27,Other,Germany,7.87,24-10-2022,Electronics
13988,62,Male,Australia,289.6,29-06-2020,Sports
13989,19,,Canada,103.19,13-01-2023,Clothing
13990,52,Other,UK,443.82,,Home & Kitchen
13991,36,Female,Canada,467.3,15-06-2021,Books
13992,23,Male,France,85.28,07-05-2023,Sports
13993,36,Female,Germany,,,
13994,69,Other,USA,7,05-04-2020,Clothing
13995,68,Female,Germany,456.96,24-01-2023,Sports
13996,25,Female,France,80.25,28-02-2022,Home & Kitchen
13997,31,Female,USA,220.49,29-03-2020,Books
13998,27,Male,Canada,33.29,04-08-2022,Electronics
13999,20,Female,,189.81,11-07-2022,
14000,55,Other,UK,393.79,07-06-2021,Clothing
14001,46,Female,Australia,206.3,28-01-2020,
14002,32,Female,Australia,388.91,01-10-2020,Electronics
14003,40,Female,France,,08-07-2021,Home & Kitchen
14004,40,Male,France,261.07,09-04-2021,Home & Kitchen
14005,,Other,Germany,370.17,08-04-2020,Books
14006,63,Female,Canada,440.16,16-10-2021,Clothing
14007,36,Other,Canada,397.54,28-03-2021,Beauty
14008,45,Other,UK,347.41,18-10-2020,Sports
14009,43,Male,UK,352.4,14-10-2022,Electronics
14010,27,Other,Germany,84.74,27-10-2020,Sports
14011,64,Female,,475.58,22-06-2020,Electronics
14012,,Male,Canada,106.8,24-04-2023,Clothing
14013,,Male,USA,177.73,30-01-2020,Home & Kitchen
14014,20,Other,USA,261.4,07-09-2020,Home & Kitchen
14015,24,Male,Germany,67.46,12-09-2021,Sports
14016,33,Other,UK,298.82,21-05-2023,Sports
14017,48,,USA,95.43,09-12-2020,
14018,27,Male,Germany,462.07,26-11-2022,Electronics
14019,36,Female,UK,444.89,29-09-2022,Books
14020,45,Other,,,,Electronics
14021,34,Male,USA,227.49,25-01-2023,Clothing
14022,45,Male,UK,55.79,19-06-2021,Sports
14023,36,Other,,412.53,10-09-2023,Beauty
14024,54,Other,UK,192.79,09-12-2020,Electronics
14025,40,Other,France,126.93,16-05-2022,Home & Kitchen
14026,37,Other,France,497.67,26-03-2020,Clothing
14027,30,Female,Germany,335.81,30-03-2023,Home & Kitchen
14028,30,Female,Germany,41.56,06-11-2022,Clothing
14029,60,Female,Canada,,31-08-2020,Electronics
14030,,Female,France,376.45,18-02-2022,Home & Kitchen
14031,65,Male,UK,203.59,,Beauty
14032,32,Other,,66.23,06-01-2020,Beauty
14033,34,Male,,251.24,20-08-2022,Electronics
14034,,Male,Germany,382.84,15-01-2021,Books
14035,45,Female,Australia,42.63,17-02-2022,Clothing
14036,36,Male,Germany,85.9,12-06-2023,Sports
14037,21,Female,Australia,311.37,08-11-2023,Home & Kitchen
14038,39,Other,Germany,281.97,03-05-2020,Beauty
14039,39,Female,UK,453.02,19-12-2022,Electronics
14040,54,Other,Australia,408.32,15-05-2021,Home & Kitchen
14041,56,Female,USA,459.82,10-01-2020,Electronics
14042,51,Male,Germany,235.65,28-08-2022,Books
14043,50,Male,France,394.96,18-08-2021,Sports
14044,61,Female,USA,29.11,20-12-2023,Home & Kitchen
14045,59,Other,France,150.77,16-03-2023,Home & Kitchen
14046,57,Other,,323.91,01-04-2021,Electronics
14047,50,Female,UK,383.02,03-09-2021,Electronics
14048,29,Male,USA,287.39,27-12-2021,Home & Kitchen
14049,19,Other,USA,242.96,19-08-2021,Beauty
14050,45,Female,Germany,120.47,25-10-2022,Books
14051,27,Other,Australia,91.22,13-10-2020,Home & Kitchen
14052,39,Male,Germany,438.36,25-07-2020,Clothing
14053,34,Other,Germany,75.4,03-07-2021,Beauty
14054,43,Female,Canada,220.47,03-07-2023,Clothing
14055,20,Other,UK,444.8,22-11-2021,Home & Kitchen
14056,24,Other,Australia,78.12,29-06-2022,Books
14057,61,Male,UK,,08-11-2022,Beauty
14058,25,Male,Germany,347.79,,Electronics
14059,,Male,,169.13,14-12-2021,Beauty
14060,29,Male,Germany,220.67,31-05-2022,Electronics
14061,52,Female,Germany,314.67,22-08-2021,Home & Kitchen
14062,34,Other,UK,192.59,13-04-2023,Sports
14063,45,Other,Canada,400.92,09-08-2022,Electronics
14064,58,Other,UK,484.65,30-08-2020,Clothing
14065,27,,Germany,466.87,21-10-2021,Clothing
14066,39,Female,France,275,23-09-2022,Sports
14067,55,Male,USA,180.63,28-08-2022,Sports
14068,50,Other,Australia,219.7,12-10-2021,Clothing
14069,39,Other,,168.43,04-06-2022,Home & Kitchen
14070,61,Male,Australia,223.65,12-04-2020,Home & Kitchen
14071,,Male,Canada,11.42,08-02-2022,Home & Kitchen
14072,,Other,,32.33,23-06-2023,Clothing
14073,,Male,Australia,386.81,27-05-2020,Sports
14074,32,Other,Australia,170.73,29-03-2022,Books
14075,39,Other,Canada,,06-10-2022,Clothing
14076,47,Other,,242.57,31-10-2021,Clothing
14077,60,Other,Germany,403.93,14-04-2023,Electronics
14078,57,Other,USA,333.47,07-02-2022,Home & Kitchen
14079,54,Other,Canada,104.5,,Electronics
14080,51,Male,,226.62,15-02-2022,Beauty
14081,61,Female,USA,353.64,10-02-2023,Beauty
14082,51,Female,,168.66,06-04-2023,Clothing
14083,65,Other,Germany,100.68,16-06-2021,Beauty
14084,52,Male,USA,272.23,,Clothing
14085,59,Other,Germany,140.46,26-06-2022,Clothing
14086,36,Male,UK,299.2,15-08-2020,Books
14087,25,Other,UK,139.51,26-11-2022,Electronics
14088,56,Other,USA,453.76,12-09-2023,Sports
14089,,Female,USA,175.23,16-09-2022,Home & Kitchen
14090,61,Male,Canada,454.19,21-03-2023,Home & Kitchen
14091,45,Male,France,143.34,26-06-2020,Books
14092,54,Female,,304.2,20-04-2023,Electronics
14093,65,Female,UK,69.46,12-04-2021,Home & Kitchen
14094,42,Female,UK,390.29,13-09-2021,Clothing
14095,53,,UK,,06-02-2023,Electronics
14096,,Male,Germany,432.69,04-06-2020,Beauty
14097,41,Male,France,228.96,16-09-2020,Home & Kitchen
14098,38,Female,USA,,30-01-2021,Electronics
14099,,Other,UK,184.95,21-07-2022,Books
14100,48,Other,Australia,390.96,16-09-2020,Sports
14101,61,Other,Canada,42.77,,Sports
14102,50,Other,USA,314.74,15-02-2021,Electronics
14103,47,Male,USA,256.1,26-11-2022,
14104,29,Male,USA,158.39,27-01-2021,Home & Kitchen
14105,61,Male,France,379.03,01-06-2023,Clothing
14106,29,Other,UK,30.96,13-07-2020,Electronics
14107,68,Female,Canada,251.33,01-01-2021,Electronics
14108,66,Other,Germany,255.9,12-06-2022,Home & Kitchen
14109,69,Male,Canada,47.77,16-08-2021,Clothing
14110,41,Other,,72.33,15-07-2021,Clothing
14111,41,Female,Australia,207.78,06-01-2023,Home & Kitchen
14112,28,,Canada,270.58,20-06-2021,Electronics
14113,30,Other,Germany,31.33,25-07-2021,Home & Kitchen
14114,44,Male,Canada,10.82,03-11-2020,Sports
14115,25,Male,Australia,100.34,04-08-2021,Home & Kitchen
14116,27,,Canada,246.47,27-10-2021,Books
14117,25,Other,UK,24.94,,Electronics
14118,37,Male,Australia,367.95,19-07-2021,Beauty
14119,25,Other,UK,,27-10-2023,Beauty
14120,26,Male,UK,387.44,,Books
14121,24,Female,USA,106.34,11-02-2023,Electronics
14122,31,Female,Australia,176.58,03-10-2020,Electronics
14123,,Male,Canada,242.15,06-04-2021,Sports
14124,19,Other,France,176.9,13-09-2021,Home & Kitchen
14125,60,Male,France,16.69,31-12-2022,Beauty
14126,25,Other,,454.74,03-12-2023,Home & Kitchen
14127,,Female,Germany,146.8,15-01-2020,Beauty
14128,38,Other,UK,72.34,11-02-2020,Beauty
14129,,Male,,70.6,20-01-2020,Beauty
14130,45,Female,UK,487.43,05-11-2022,Sports
14131,52,Other,Australia,65.91,08-10-2021,Sports
14132,40,Other,Germany,176.54,29-08-2021,Clothing
14133,63,,Canada,,02-04-2020,Books
14134,32,Male,USA,369.06,,Electronics
14135,19,Female,Australia,300.39,06-01-2023,Clothing
14136,,Male,UK,269.12,19-10-2021,Home & Kitchen
14137,29,Male,Canada,,09-05-2021,Clothing
14138,69,Other,France,288.8,26-01-2020,Home & Kitchen
14139,53,Male,USA,477.99,17-10-2021,Sports
14140,20,Male,France,313.28,31-03-2021,Electronics
14141,22,Female,Canada,180.4,05-01-2023,Electronics
14142,20,Female,Canada,23.19,09-11-2020,Electronics
14143,64,,France,364.01,17-12-2020,Beauty
14144,36,Other,Australia,189.95,,Beauty
14145,19,Female,USA,301.61,09-05-2023,Sports
14146,,Other,France,438.79,29-10-2020,Home & Kitchen
14147,54,Female,France,,22-11-2020,Sports
14148,34,,Australia,,02-05-2020,Electronics
14149,31,,France,,26-06-2020,Electronics
14150,45,Female,USA,66.41,18-08-2023,Electronics
14151,44,Female,Germany,293.32,28-10-2022,
14152,,Other,USA,268.64,02-01-2020,Home & Kitchen
14153,20,Female,Australia,,15-03-2023,
14154,53,Female,France,263.17,01-07-2021,Clothing
14155,55,Other,,414.54,22-09-2021,Books
14156,42,Male,UK,,26-04-2021,Home & Kitchen
14157,39,Male,Canada,,01-12-2022,Sports
14158,65,Female,Germany,188.74,13-10-2023,Home & Kitchen
14159,,Female,Australia,90.98,24-07-2021,Clothing
14160,64,Other,Canada,294.1,22-11-2021,Beauty
14161,47,Male,Canada,,08-08-2020,Electronics
14162,38,Male,UK,487.99,18-02-2020,Clothing
14163,47,Male,USA,209.14,09-08-2022,Clothing
14164,45,Other,,213.65,25-12-2020,Beauty
14165,48,Other,Canada,86.12,21-01-2022,Clothing
14166,69,Other,Germany,300.8,01-10-2021,Books
14167,43,Female,UK,424.69,,Books
14168,60,Male,USA,127.72,02-04-2020,Books
14169,,,Germany,9.49,21-11-2021,Sports
14170,,Female,USA,347.28,,Books
14171,,Other,USA,20.53,22-06-2021,Sports
14172,,Male,Canada,207.59,30-09-2021,Home & Kitchen
14173,30,Female,Germany,308.29,07-04-2020,Home & Kitchen
14174,38,Male,Canada,196.08,24-08-2023,Books
14175,63,Female,France,133.99,21-02-2021,Home & Kitchen
14176,26,Other,USA,400.64,26-10-2020,Home & Kitchen
14177,34,,,153.96,13-07-2021,
14178,64,Other,UK,94.12,09-10-2023,Books
14179,38,Male,Canada,197.26,22-02-2022,Books
14180,48,Female,France,70.17,25-03-2022,Clothing
14181,56,Female,Australia,,19-04-2020,Clothing
14182,,Other,France,356.49,10-06-2021,Home & Kitchen
14183,29,Other,France,12.32,18-05-2021,Clothing
14184,23,Male,,348.96,30-01-2023,Electronics
14185,33,Other,UK,153,28-08-2021,Books
14186,43,Male,,329.82,22-04-2023,Electronics
14187,22,Female,USA,354.71,06-08-2020,Books
14188,26,Male,UK,142.5,08-05-2020,Sports
14189,63,,,,05-09-2023,Beauty
14190,57,Male,Australia,414.05,26-08-2021,Books
14191,,Female,Germany,370.9,08-07-2021,Beauty
14192,61,Female,USA,419.39,,Beauty
14193,59,Other,Australia,,26-04-2021,Electronics
14194,47,Male,Germany,230.9,04-09-2020,Home & Kitchen
14195,69,Female,USA,175.36,01-08-2022,Clothing
14196,69,Male,USA,,27-12-2022,Clothing
14197,43,Male,,325.05,17-07-2023,Electronics
14198,62,Male,Australia,408.2,01-04-2020,Clothing
14199,46,Female,Australia,95.67,12-06-2021,Home & Kitchen
14200,36,Male,,205.68,16-11-2023,Clothing
14201,64,Male,UK,,28-05-2021,
14202,25,Other,France,246.56,15-03-2021,Books
14203,40,Male,France,273.28,12-04-2022,Sports
14204,59,Other,Germany,,14-03-2021,Books
14205,52,Male,Australia,443.69,22-09-2021,Sports
14206,48,Other,USA,83.78,,Clothing
14207,52,,USA,357.78,10-10-2023,Clothing
14208,49,Female,Germany,,22-05-2023,Home & Kitchen
14209,22,Male,Australia,211.77,04-02-2023,Sports
14210,33,Other,Canada,61.1,16-05-2023,Books
14211,34,Female,USA,36.75,,Beauty
14212,49,Male,France,489.02,26-08-2022,Books
14213,55,Male,France,,20-07-2022,Clothing
14214,49,Other,Australia,228.95,29-10-2022,Clothing
14215,69,,USA,382.07,21-05-2020,Clothing
14216,37,Male,USA,50.11,06-12-2023,Beauty
14217,65,Other,Canada,305.69,,Sports
14218,,Other,Australia,332,13-07-2022,Books
14219,37,Female,USA,228.77,05-12-2021,Sports
14220,64,Other,Canada,130.04,12-07-2022,Books
14221,35,Male,France,477.52,27-09-2023,Books
14222,,,Canada,,14-10-2020,Home & Kitchen
14223,46,Male,USA,66.77,23-09-2020,
14224,46,Male,,317.08,15-07-2022,Sports
14225,36,Other,Australia,289.29,12-08-2020,Sports
14226,61,Other,USA,378.61,,Clothing
14227,57,Other,UK,378.12,17-06-2020,Sports
14228,23,Female,France,312.02,18-11-2020,Home & Kitchen
14229,61,,Australia,107.73,04-04-2020,
14230,56,Other,Germany,444.14,27-12-2020,Books
14231,67,Male,Australia,127.9,,
14232,63,Other,France,51.52,31-10-2021,Clothing
14233,25,Female,France,154.24,25-05-2021,Home & Kitchen
14234,41,Female,France,244.2,23-09-2020,Beauty
14235,37,Other,Canada,107.56,11-09-2023,Sports
14236,31,Male,France,170.17,10-03-2022,Books
14237,22,Male,Germany,259.28,12-05-2020,Electronics
14238,58,Female,USA,,17-10-2023,Books
14239,57,Female,UK,49.21,14-12-2020,Books
14240,51,Female,Australia,102.62,30-06-2021,Sports
14241,33,Male,Australia,398.13,01-02-2022,Electronics
14242,62,Female,France,477.39,24-09-2020,Home & Kitchen
14243,24,Female,UK,78.48,02-10-2022,Sports
14244,33,Male,France,342.1,03-12-2022,Clothing
14245,24,Female,Canada,453.26,,Electronics
14246,44,Female,UK,153.08,08-03-2023,Clothing
14247,,Other,,415.58,27-08-2023,Electronics
14248,31,Female,France,452.94,14-06-2023,Clothing
14249,61,Other,Germany,,22-09-2020,Sports
14250,,Female,Germany,33.09,18-06-2020,Beauty
14251,50,Female,Germany,458.81,24-05-2023,Electronics
14252,61,Other,Canada,168.59,26-04-2020,Home & Kitchen
14253,,Female,UK,11.8,,Sports
14254,64,Other,Canada,240.09,03-07-2023,
14255,53,Female,USA,62.36,09-03-2021,Clothing
14256,,Other,France,451.34,10-12-2023,Books
14257,49,Other,France,81.72,,Beauty
14258,65,Female,France,155.69,21-08-2022,Electronics
14259,,Female,Germany,396.27,21-08-2020,
14260,56,Other,France,404.14,31-08-2021,Sports
14261,46,Male,Germany,451.13,13-06-2021,Clothing
14262,41,Female,USA,251.21,08-02-2023,Sports
14263,39,Female,Canada,493.43,25-08-2020,Clothing
14264,23,Male,,,29-12-2020,Sports
14265,65,Male,Canada,396.4,12-02-2021,Electronics
14266,41,Other,Germany,,03-08-2023,Beauty
14267,57,Female,Australia,470.94,29-09-2022,Electronics
14268,40,Other,Australia,344.08,05-08-2020,Beauty
14269,55,Female,UK,43.16,06-02-2021,Electronics
14270,27,Male,Australia,58.72,30-05-2023,Clothing
14271,,Other,,445.95,10-12-2020,Home & Kitchen
14272,28,,USA,,,
14273,49,Female,UK,168.4,22-04-2020,Home & Kitchen
14274,62,Male,USA,263.19,07-11-2022,Home & Kitchen
14275,23,Male,France,427.11,06-08-2020,Home & Kitchen
14276,,Female,Canada,56.2,09-06-2020,Books
14277,,Male,Australia,73.38,29-12-2022,Beauty
14278,68,Male,Germany,,27-10-2022,Beauty
14279,29,Other,USA,45.69,21-10-2022,Sports
14280,44,Female,Australia,179.52,08-04-2020,Books
14281,55,Other,Germany,129.65,,Sports
14282,35,Male,Germany,381.34,10-11-2020,Books
14283,62,Female,Canada,6.21,,Sports
14284,56,Male,France,62.12,13-08-2020,Electronics
14285,30,Male,France,54.01,23-04-2021,Home & Kitchen
14286,,Female,UK,162.45,05-05-2021,Beauty
14287,47,Male,Australia,,10-08-2020,Clothing
14288,66,Other,France,118,03-06-2021,Home & Kitchen
14289,58,Female,Canada,188.34,30-08-2020,
14290,69,Male,Australia,110.95,28-03-2020,Beauty
14291,,,Germany,57.58,09-09-2022,Sports
14292,51,Male,USA,,24-04-2021,Clothing
14293,53,Female,USA,476.11,04-11-2020,Home & Kitchen
14294,47,Other,France,305.55,16-10-2021,Sports
14295,42,Male,UK,,23-06-2021,Home & Kitchen
14296,19,Male,USA,486.23,11-03-2023,Sports
14297,,Male,UK,80.82,30-03-2020,Books
14298,35,Female,USA,,06-10-2022,Beauty
14299,22,Male,UK,293.01,08-11-2020,
14300,36,Male,UK,,,Electronics
14301,59,Male,Germany,308.5,02-07-2021,Clothing
14302,35,,Canada,313.79,02-01-2020,Beauty
14303,49,Other,USA,421.9,23-11-2022,Books
14304,38,Female,Australia,,30-08-2023,Sports
14305,27,,France,75.55,13-08-2020,Home & Kitchen
14306,54,Other,Canada,,14-08-2022,Electronics
14307,,Female,Germany,,29-12-2020,Home & Kitchen
14308,39,,Germany,134.31,03-06-2022,
14309,30,Other,Germany,284.42,,Clothing
14310,,Male,France,167.11,25-04-2020,Home & Kitchen
14311,26,Other,USA,476.72,23-04-2020,Clothing
14312,41,Male,USA,63.56,17-08-2021,Sports
14313,61,Male,UK,127.01,23-04-2021,Home & Kitchen
14314,31,Female,UK,434.82,20-12-2021,Home & Kitchen
14315,63,Male,Australia,,16-04-2020,Home & Kitchen
14316,,Other,UK,275.98,10-11-2020,Sports
14317,54,Male,France,299.2,21-03-2023,Books
14318,36,Male,Canada,129.87,29-03-2023,Books
14319,45,Male,USA,381.92,15-03-2020,Sports
14320,63,Other,UK,250.78,,Electronics
14321,58,Other,France,26.08,12-11-2021,Electronics
14322,47,Other,France,,05-07-2020,Clothing
14323,24,Male,Australia,409.23,04-12-2020,Sports
14324,43,Female,UK,175.8,13-11-2023,Beauty
14325,57,Other,Australia,387.85,07-04-2023,Electronics
14326,63,Male,Germany,333.37,,Clothing
14327,63,Other,Germany,154.22,22-02-2020,Home & Kitchen
14328,28,Female,Germany,67.88,13-09-2020,Home & Kitchen
14329,31,Male,UK,404.44,30-05-2023,Electronics
14330,38,Other,,,15-02-2020,Beauty
14331,25,Other,France,,07-07-2023,Clothing
14332,20,Female,USA,264.02,15-01-2020,Clothing
14333,45,Other,Germany,307.89,28-04-2022,Beauty
14334,46,Male,UK,6.05,19-09-2021,Books
14335,,Male,USA,336.9,12-01-2020,Beauty
14336,35,Female,France,329.76,01-01-2020,Electronics
14337,,Female,USA,45.88,17-03-2020,
14338,30,Female,Germany,394.94,25-06-2021,Sports
14339,,Male,Canada,,22-09-2022,Clothing
14340,64,Female,Germany,148.63,20-06-2022,Beauty
14341,67,Other,Germany,85.3,20-04-2022,Books
14342,22,Other,UK,344.81,19-02-2020,Clothing
14343,56,Male,Canada,,26-10-2022,Sports
14344,28,Other,Australia,429.73,15-03-2020,Books
14345,28,Female,Canada,242.66,11-12-2020,Beauty
14346,64,,Canada,455.36,28-11-2020,Sports
14347,59,Female,France,322.87,08-11-2021,Clothing
14348,64,Other,USA,146.12,23-04-2022,Clothing
14349,,Male,France,236.68,30-04-2022,Beauty
14350,48,Female,Australia,267.03,21-07-2023,Home & Kitchen
14351,30,Other,Canada,408.5,24-09-2020,Clothing
14352,31,Male,UK,431.62,24-08-2023,Home & Kitchen
14353,66,Other,Australia,343.09,25-01-2022,Sports
14354,62,Male,Germany,150.63,21-08-2021,Electronics
14355,59,Other,Germany,,03-09-2021,Sports
14356,42,,France,69.66,28-11-2021,Beauty
14357,50,Female,,118.9,30-05-2023,Home & Kitchen
14358,50,Female,France,155.01,04-10-2020,Beauty
14359,32,Female,UK,41.02,13-10-2023,Electronics
14360,33,Female,Germany,,15-11-2021,Home & Kitchen
14361,61,Other,France,65.71,13-11-2020,Clothing
14362,,Other,USA,349.94,01-12-2022,Beauty
14363,23,Other,France,255.3,26-12-2022,Home & Kitchen
14364,61,Other,France,,23-06-2022,Electronics
14365,42,Female,Canada,,,Home & Kitchen
14366,32,Male,USA,381.07,22-05-2020,Beauty
14367,21,Female,USA,212.08,02-06-2020,Books
14368,,Other,UK,417.82,22-01-2023,Books
14369,47,Female,Canada,51.9,05-05-2023,Sports
14370,51,Female,USA,224.99,12-01-2021,Sports
14371,44,Female,,497.33,07-11-2023,Electronics
14372,48,Male,Canada,474.32,30-01-2022,Home & Kitchen
14373,49,Female,Germany,45.7,17-06-2021,Clothing
14374,,Female,USA,288.63,28-09-2021,Beauty
14375,56,Male,Germany,161.25,05-04-2022,Electronics
14376,69,Female,France,365.59,23-11-2021,Beauty
14377,26,Female,France,369.21,25-02-2022,Electronics
14378,58,Female,Germany,5.05,10-06-2020,Electronics
14379,25,Female,France,,10-04-2021,
14380,31,Female,Germany,115.67,22-11-2023,Sports
14381,50,Other,UK,483.12,04-10-2020,Electronics
14382,40,Female,Canada,453.19,,Home & Kitchen
14383,38,Male,UK,99.38,20-05-2020,Electronics
14384,29,Female,USA,,20-03-2022,Clothing
14385,19,Other,UK,151.69,24-06-2023,Electronics
14386,30,Male,UK,,13-04-2022,
14387,21,Male,France,437.63,03-12-2021,Sports
14388,37,Female,Australia,94.51,18-06-2020,Clothing
14389,67,Other,Australia,213.38,06-08-2020,Electronics
14390,,Female,Germany,462.47,03-02-2020,Electronics
14391,65,Other,USA,,11-10-2020,Beauty
14392,,Other,Australia,277.54,,Electronics
14393,47,Female,France,288.21,01-12-2023,Sports
14394,46,Other,USA,382.72,25-11-2022,Electronics
14395,25,Female,Canada,414.43,29-10-2023,Sports
14396,29,Other,Germany,214.95,21-09-2020,Sports
14397,58,Male,France,,02-05-2022,Home & Kitchen
14398,55,Female,UK,455.67,14-08-2023,
14399,43,Other,Canada,443.7,07-01-2020,Sports
14400,67,Male,UK,253.4,23-01-2020,Books
14401,,Male,Australia,305.48,10-12-2023,Home & Kitchen
14402,57,Male,USA,338.04,18-06-2021,Books
14403,31,Male,Canada,410.46,19-07-2023,Books
14404,23,Female,France,256.33,09-03-2020,Clothing
